B09-001	SUPPORTS	flow.go:109 is exactly `h.subServer.AddSubscriber("cms", ...)` — the standalone messenger does subscribe to the cms stream as the row says.
B09-002	SUPPORTS	graphql-wundergraph/terraform/main.tf:20 reads `service_desired_count = 1` inside `module "graphql"`, i.e. the router is still declared in prod terraform.
B09-003	SUPPORTS	docker-compose.yml:53 is `DIRECTUS_PUBLIC_BASE_ADDR=https://content.anthropos.work` and I read the whole backend `environment:` block (:46-94) — it is the only DIRECTUS_* key, so the "exactly ONE / no DIRECTUS_BASE_ADDR" pair holds; the `0dab54d` label is stale but the tree at 0c91421 carries the identical line.
B09-004	SUPPORTS	gen_injected_override.py:86 is verbatim `DIRECTUS_DATA_CONSUMERS = ("cms", "backend")`, and the stack-demo rext clone HEAD is 09d06070fd99..., the exact pin the unit names.
B09-005	SUPPORTS	stack-core/gen_override.py:58 is verbatim the same two-member tuple; the dev-twin claim holds at the named pin 09d06070.
B09-006	SUPPORTS	docker-compose.yml:110 is `profiles: [core, backend, all]` inside the `backend:` block (opened :28); read whole file — backend and gotenberg (:183) are the only two `core` members, and postgresql/redis/sentinel carry no profiles key.
B09-007	SUPPORTS	cms/terraform/main.tf:39 is `service_desired_count = 0` inside `module "cms"` — the module is still declared and scaled to zero, as asserted.
B09-008	SUPPORTS	:151 is the next-web-app build arg `NEXT_PUBLIC_WUNDERGRAPH_ENDPOINT: http://...:8082/graphql/query`, inside the `next-web-app:` block (:143) — a frontend targeting backend, exactly as the unit says.
B09-009	UNRESOLVABLE	Unit pins `app b948604 v1.366.0`; this tree's app is at ad9f3c49 where :980-982 is the courseBuilderDeps struct and the DIRECTUS_BASE_ADDR log.Fatalf has moved to :1090-1092 — the claim is verifiably right at the tree, just not at the cited line.
B09-010	SUPPORTS	gen_injected_override.py:698-699 is `if with_directus and name in DIRECTUS_DATA_CONSUMERS: env.append(f"DIRECTUS_BASE_ADDR={DIRECTUS_INNETWORK_ADDR}")` — the re-point over the tuple, at the named pin 09d06070.
B09-011	SUPPORTS	test_injection.py:1109 is `def test_backend_the_actual_reader_is_repointed(self):` and its own comment says it replaces test_only_cms_is_repointed_not_other_services, which asserted the OPPOSITE — both halves of the unit's claim.
B09-012	SUPPORTS	Read the full backend `environment:` block :46-94 at platform 0c91421 (the tree's actual ref): DIRECTUS_PUBLIC_BASE_ADDR at :53 is the only DIRECTUS_* entry, so "exactly ONE" is measured, not asserted.
B09-013	UNRESOLVABLE	Same b948604 pin as B09-009; at this tree's app ad9f3c49 the `log.Fatalf("DIRECTUS_BASE_ADDR is required...")` is at :1092, not :980-982.
B09-014	SUPPORTS	The census resolved this into app/terraform/locals.tf, but the row is the Cosmo-Router fact sheet and the citation is repo-relative: graphql-wundergraph/terraform/locals.tf:8 is exactly `port = 8080`.
B09-015	SUPPORTS	Same mis-resolution: graphql-wundergraph/terraform/main.tf:48-49 are `"containerPort": ${local.port}` / `"hostPort": ${local.port}` with local.port=8080 — literally the container-8080-to-host-8080 mapping claimed.
